participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,,,,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,,,,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,,,,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,,,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
148,,,7,,,,,,,2063.9665151999798,,,,,,3.448382999980822,No,Very Confident,,60,3.448382999980822,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2068.3086973999743,2063.9606441999786,,,7,0,7,1,3,0,3,7,,,,2024.2.4,,,,A witness testified that the defendant was seen carrying around a large bag,The defendant was never seen entering the maternity ward,criticalExculp,22,Infant abduction,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,A prominent leader testified that the defendant is a truthful person,A nurse testified that the defendant was on a different floor when alarms went off,An expert witness testified security cameras show the defendant leaving with baby,DNA matched the defendant's found from bathroom near ER,,,,,2026-04-24_10h55.49.088,The defendant recently had a miscarriage,The baby carried out by the defendant was shown to be a different baby,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,0,,,,,,,2070.2642552999896,,,,,,4.0764853000000585,Yes,Very Confident,,60,4.0764853000000585,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2075.5057911999756,2070.253549099987,2070.2476275999798,2068.311392399977,0,0,0,4,4,0,4,4,,,,2024.2.4,,,,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence1,18,Human trafficking,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,,,,2026-04-24_10h55.49.088,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,1,,,,,,,2075.5132328999753,,,,,,4.444701100001112,Yes,Very Confident,,60,4.444701100001112,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2081.1923938999826,2075.507657099981,,,1,0,1,7,4,0,4,4,,,,2024.2.4,,,,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence4,18,Human trafficking,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,,,,2026-04-24_10h55.49.088,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,2,,,,,,,2081.2003174999845,,,,,,2.8443818999803625,No,Very Confident,,60,2.8443818999803625,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2085.0716044999717,2081.194306499994,,,2,0,2,0,4,0,4,4,,,,2024.2.4,,,,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,criticalInculp,18,Human trafficking,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,,,,2026-04-24_10h55.49.088,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,3,,,,,,,2085.079544099979,,,,,,2.3486326,No,Very Confident,,60,2.3486326,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2088.534233299986,2085.073483199987,,,3,0,3,3,4,0,4,4,,,,2024.2.4,,,,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,minorExculp,18,Human trafficking,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,,,,2026-04-24_10h55.49.088,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,4,,,,,,,2088.542166399973,,,,,,3.648522400006186,Yes,Not Confident,,60,3.648522400006186,Yes,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2093.635145599983,2088.5361566999927,,,4,0,4,1,4,0,4,4,,,,2024.2.4,,,,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,criticalExculp,18,Human trafficking,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,,,,2026-04-24_10h55.49.088,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,5,,,,,,,2093.647410399979,,,,,,3.0434483000135515,Yes,Very Confident,,60,3.0434483000135515,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2097.605277099996,2093.6371849999996,,,5,0,5,5,4,0,4,4,,,,2024.2.4,,,,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence2,18,Human trafficking,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,,,,2026-04-24_10h55.49.088,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,6,,,,,,,2097.613228799979,,,,,,4.985609800001839,Yes,Very Confident,,60,4.985609800001839,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,2105.909670999972,2097.607637899986,,,6,0,6,6,4,0,4,4,,,,2024.2.4,,,,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence3,18,Human trafficking,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,,,,2026-04-24_10h55.49.088,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,7,,,,,,,2105.9176378999837,,,,,,4.7606734999862965,No,Very Confident,,60,4.7606734999862965,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2111.8396898999927,2105.9119607999746,,,7,0,7,2,4,0,4,4,,,,2024.2.4,,,,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,minorInculp,18,Human trafficking,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,,,,2026-04-24_10h55.49.088,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,0,,,,,,,2115.0277709999937,,,,,,3.6214913000003435,No,Very Confident,,60,3.6214913000003435,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2119.860753599991,2115.018062,2115.003121799993,2111.843436999974,0,0,0,4,5,0,5,3,,,,2024.2.4,,,,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence1,14,Bribery for zoning laws,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,,,,2026-04-24_10h55.49.088,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,1,,,,,,,2119.8728639999754,,,,,,5.709869199985405,Yes,Very Confident,,60,5.709869199985405,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2126.772884599981,2119.863394199987,,,1,0,1,6,5,0,5,3,,,,2024.2.4,,,,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence3,14,Bribery for zoning laws,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,,,,2026-04-24_10h55.49.088,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,2,,,,,,,2126.780812299985,,,,,,3.577556700009154,No,Not Confident,,60,3.577556700009154,No,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2133.961289399973,2126.7749305999896,,,2,0,2,3,5,0,5,3,,,,2024.2.4,,,,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,minorExculp,14,Bribery for zoning laws,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,,,,2026-04-24_10h55.49.088,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,3,,,,,,,2133.969010699977,,,,,,2.676831399992807,No,Very Confident,,60,2.676831399992807,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2137.6020820999984,2133.9631069999887,,,3,0,3,7,5,0,5,3,,,,2024.2.4,,,,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence4,14,Bribery for zoning laws,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,,,,2026-04-24_10h55.49.088,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,4,,,,,,,2137.6100971999986,,,,,,5.286779600020964,No,Very Confident,,60,5.286779600020964,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2143.893961099995,2137.604579499981,,,4,0,4,2,5,0,5,3,,,,2024.2.4,,,,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,minorInculp,14,Bribery for zoning laws,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,,,,2026-04-24_10h55.49.088,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,5,,,,,,,2143.9018603999866,,,,,,2.3109989000076894,No,Moderately Confident,,60,2.3109989000076894,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2147.124541999976,2143.895934099972,,,5,0,5,1,5,0,5,3,,,,2024.2.4,,,,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,criticalExculp,14,Bribery for zoning laws,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,,,,2026-04-24_10h55.49.088,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,6,,,,,,,2147.13602,,,,,,3.441851100011263,Yes,Very Confident,,60,3.441851100011263,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,2151.398198299983,2147.127650499984,,,6,0,6,5,5,0,5,3,,,,2024.2.4,,,,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence2,14,Bribery for zoning laws,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,,,,2026-04-24_10h55.49.088,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,7,,,,,,,2151.406215999974,,,,,,3.2566910999885295,No,Not Confident,,60,3.2566910999885295,No,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2155.869241299981,2151.400385,,,7,0,7,0,5,0,5,3,,,,2024.2.4,,,,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,criticalInculp,14,Bribery for zoning laws,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,,,,2026-04-24_10h55.49.088,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,0,,,,,,,2158.641336299974,,,,,,2.3938662000000477,Yes,Very Confident,,60,2.3938662000000477,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2161.8152838999813,2158.630115799984,2158.6208005999797,2155.8726082999783,0,0,0,5,6,0,6,5,,,,2024.2.4,,,,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,evidence2,19,Reckless discharge of a firearm,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,,,,2026-04-24_10h55.49.088,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,1,,,,,,,2161.823184299981,,,,,,2.5979908000153955,No,Very Confident,,60,2.5979908000153955,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2165.283189699985,2161.8176849999873,,,1,0,1,3,6,0,6,5,,,,2024.2.4,,,,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,minorExculp,19,Reckless discharge of a firearm,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,,,,2026-04-24_10h55.49.088,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,2,,,,,,,2165.2991022999922,,,,,,6.8551255,Yes,Not Confident,,60,6.8551255,Yes,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2173.2196868999745,2165.2881445999956,,,2,0,2,7,6,0,6,5,,,,2024.2.4,,,,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,evidence4,19,Reckless discharge of a firearm,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,,,,2026-04-24_10h55.49.088,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,3,,,,,,,2173.2276349999884,,,,,,1.9320149999985006,No,Not Confident,,60,1.9320149999985006,No,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2175.7239571999817,2173.221497099992,,,3,0,3,2,6,0,6,5,,,,2024.2.4,,,,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,minorInculp,19,Reckless discharge of a firearm,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,,,,2026-04-24_10h55.49.088,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,4,,,,,,,2175.731782099989,,,,,,2.3063060000131372,No,Not Confident,,60,2.3063060000131372,No,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2178.4948331999767,2175.726300899987,,,4,0,4,0,6,0,6,5,,,,2024.2.4,,,,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,criticalInculp,19,Reckless discharge of a firearm,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,,,,2026-04-24_10h55.49.088,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,5,,,,,,,2178.502781,,,,,,2.2482235000061337,Yes,Very Confident,,60,2.2482235000061337,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2181.5081619999837,2178.497002,,,5,0,5,6,6,0,6,5,,,,2024.2.4,,,,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,evidence3,19,Reckless discharge of a firearm,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,,,,2026-04-24_10h55.49.088,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,6,,,,,,,2181.5204765999806,,,,,,3.1226325999887194,No,Very Confident,,60,3.1226325999887194,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,2185.682440799981,2181.510223599995,,,6,0,6,1,6,0,6,5,,,,2024.2.4,,,,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,criticalExculp,19,Reckless discharge of a firearm,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,,,,2026-04-24_10h55.49.088,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,7,,,,,,,2185.6904064999835,,,,,,3.435902099998202,Yes,Very Confident,,60,3.435902099998202,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2190.4325330999854,2185.6845668999886,,,7,0,7,4,6,0,6,5,,,,2024.2.4,,,,The defendant has been diagnosed with PTSD,Ballistic analysis showed that it was impossible for the bullet to be shot from the defendant's residence,evidence1,19,Reckless discharge of a firearm,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a reputation of non-violence,A woman at the party saw someone with a gun across street from the defendant's home,911 recorded a call from the defendant's home phone,Markings on bullets in yard did not match bullets fired from defendant's only gun,,,,,2026-04-24_10h55.49.088,Bullet markings in yard matched marks from test fired gun owned by a family member of the defendant,The voice of the person who called 911 did not match the defendant,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,0,,,,,,,2193.0743736999866,,,,,,3.8690371999982744,No,Very Confident,,60,3.8690371999982744,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2197.9745150999806,2193.0682663999905,2193.0619819999847,2190.436171599984,0,0,0,3,7,0,7,1,,,,2024.2.4,,,,Stolen clothes had residue from loss protection ink,The cut off tags did not have the defendant's fingerprints,minorExculp,2,Shoplifting a dress by stuffing into purse,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a strong reputation of truthfulness,A store clerk heard scissors in a dressing room and identified the defendant as the person who left,A video shows the defendant putting back the dress on a rack,Smudged fingerprints were found on scissors from the fitting room,,,,,2026-04-24_10h55.49.088,The dress returned to the rack was identified as a different dress than the one taken,A customer heard other sounds from the defendant's stall that were not scissors,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,1,,,,,,,2197.982426499977,,,,,,4.952661900024395,Yes,Very Confident,,60,4.952661900024395,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2203.7412320000003,2197.9764868999773,,,1,0,1,4,7,0,7,1,,,,2024.2.4,,,,Stolen clothes had residue from loss protection ink,The cut off tags did not have the defendant's fingerprints,evidence1,2,Shoplifting a dress by stuffing into purse,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a strong reputation of truthfulness,A store clerk heard scissors in a dressing room and identified the defendant as the person who left,A video shows the defendant putting back the dress on a rack,Smudged fingerprints were found on scissors from the fitting room,,,,,2026-04-24_10h55.49.088,The dress returned to the rack was identified as a different dress than the one taken,A customer heard other sounds from the defendant's stall that were not scissors,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,2,,,,,,,2203.7492043999955,,,,,,3.594253299990669,No,Very Confident,,60,3.594253299990669,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2209.016430799995,2203.7432946999907,,,2,0,2,1,7,0,7,1,,,,2024.2.4,,,,Stolen clothes had residue from loss protection ink,The cut off tags did not have the defendant's fingerprints,criticalExculp,2,Shoplifting a dress by stuffing into purse,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a strong reputation of truthfulness,A store clerk heard scissors in a dressing room and identified the defendant as the person who left,A video shows the defendant putting back the dress on a rack,Smudged fingerprints were found on scissors from the fitting room,,,,,2026-04-24_10h55.49.088,The dress returned to the rack was identified as a different dress than the one taken,A customer heard other sounds from the defendant's stall that were not scissors,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,3,,,,,,,2209.02437,,,,,,3.4232522000093013,No,Very Confident,,60,3.4232522000093013,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2213.379999899975,2209.018620499992,,,3,0,3,0,7,0,7,1,,,,2024.2.4,,,,Stolen clothes had residue from loss protection ink,The cut off tags did not have the defendant's fingerprints,criticalInculp,2,Shoplifting a dress by stuffing into purse,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a strong reputation of truthfulness,A store clerk heard scissors in a dressing room and identified the defendant as the person who left,A video shows the defendant putting back the dress on a rack,Smudged fingerprints were found on scissors from the fitting room,,,,,2026-04-24_10h55.49.088,The dress returned to the rack was identified as a different dress than the one taken,A customer heard other sounds from the defendant's stall that were not scissors,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
148,,,4,,,,,,,2213.3919834999833,,,,,,3.064321799989557,No,Very Confident,,60,3.064321799989557,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2217.287367599987,2213.381899799977,,,4,0,4,2,7,0,7,1,,,,2024.2.4,,,,Stolen clothes had residue from loss protection ink,The cut off tags did not have the defendant's fingerprints,minorInculp,2,Shoplifting a dress by stuffing into purse,2026-04-24 11h01.46.981324 -0600,JurorPsychopyTest,,,,,The defendant has a strong reputation of truthfulness,A store clerk heard scissors in a dressing room and identified the defendant as the person who left,A video shows the defendant putting back the dress on a rack,Smudged fingerprints were found on scissors from the fitting room,,,,,2026-04-24_10h55.49.088,The dress returned to the rack was identified as a different dress than the one taken,A customer heard other sounds from the defendant's stall that were not scissors,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
